address,version,token0,token1,decimals0,decimals1,fee
0x827144E29C018e77328854Aeba7D2cd547d7B168,3,0x03d39d19Eb11d46Bc34552A8506055ba078Cda21,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0xA63D6c4996811d3060d5Da08BeEF77a094f0aA29,3,0x47349691FD71236207392Dc96c612EcC0B618490,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x8b155a003b76Fe0e5a25d29afa9c7A148dBdEa4d,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x8E68477c5392F519C0B4Bd96c4164581BE7ff6b3,18,9,300
0x0F01d70d61FFb581ac4dD0B0beD435828c3Bbdbe,3,0x4A70366c75eF886E3bf9e48c100a6aAaDF17AB6A,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x008516CdEcF8e9CD6cB8dA8e281187092BB7D62F,3,0x4A70366c75eF886E3bf9e48c100a6aAaDF17AB6A,0x6e005dDF4281d4BC806ADbDC350f019A1D4E425e,18,18,300
0x9371da14E9F0FE619C9052B26471e7e72f8b9052,3,0x3BFd560cB9C0a05170cC6EE1DC05c5C89D7E56b9,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0xf4E27617eD9015263253127c0155f72A44EaE7A9,3,0x4F8CD37C9449E00af37610D4a23e5881Fb6D0cab,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x073CaebAB20d0cB0fca4363BFC3fF02e130aa6b8,3,0x1055f9956824c333AB52b6a87Cc1feec8797e473,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x48f58ec1f4c82Ad88e4DE8E7A82ECeE33f25C2E8,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xc3537f1f2C9348632A3d6247315aB4574Fd3CD4c,18,18,300
0xE368fDbD42804b93E7d434116397c87E5a408112,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xBb0Ccea6C4345be7533Bbd9486608E9b4f22100D,18,9,300
0x2907b394583Ce54AeD3bAbb8a17887Baef68b774,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xCaF3304Cc17Bc8Ee3266EA0dde8337A12a750a3b,18,18,300
0x2BFca2d9D9Bd54931EF80E2958Bf0d032B06EE6e,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xC26a00E082EBDaa362c890303fCBEC966035b655,18,18,300
0x98ca7b0f3A4BdadA933C6839214fF9C2C81a2048,3,0x60DE389A63CB103e5d1e9cDc913Cd80C9B41D3Ee,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x444dbE7c68B42B4589dCfBe460B93BF69d841DC3,3,0x7203C84c305F9a4AF6ADd13496B87E13f5fE29DD,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x5e1eEb4627A63AF48473D3A9623564eA3a304D45,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xE3b212f32a3aF96De0123322C52A7Ac943db6806,18,18,300
0xB2c8863b78BB7Ab2dC4725DB5D7ac3671D4d0fD0,3,0x1aD8461aB6E5214D91e2D7908D2d1320B346A711,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xd760D08c3d3A047149d7Abce13c92A3698dAeA05,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xa2e40082B62b9277552519D2434a6E6c890fd20c,18,18,300
0xAEd590C57fc8Ba7bF664077735Ea51aBdbef2EE1,3,0x71E973AFE79b67C0f9be5938c6F19a58B9B39dEe,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x57be9189db22dB97EAF62481d7b93E03CFCaD223,3,0x463913D3a3D3D291667D53B8325c598Eb88D3B0e,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x2b913f74AA92861b6Ca85b6d04893932037E17A6,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x98228086A84569D0100f9d98717E0bb3A93C4C07,18,18,300
0x8AF7C773aFA1cC35F47ad1a99e0F0d82eE067D44,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xdC50A26B8359FADf7a337606db52D2B02c3cebAc,18,18,300
0x745e0d28493Cb3e2c33429A32ba5913E6EAf3bE0,3,0x488E88dB8708759c1b53dEB48D9e780D80C96cd5,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x07FaDcf1102c899dA21A104a89712C65E9b1B4b5,3,0x347489fDEf3D484A1ac50532439867EA9e279464,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xc8EB2cd81056B8d7d8e6C05E16eb4A4b4D9A2A85,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xD0D14F382F4Bd34E5FC5a22807248326Dac3B9fe,18,18,300
0xbF19C5536354F070FBF40184A604b17cCD11EAb6,3,0x1e591196AC8325167F3F49377144B6832c75ff65,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x7EDcE06b60d611D5d44e5403e01e00bbE6B2315c,3,0x91da8D7D210bd71888D9F15265cF539Eb87e1a35,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x657B6d011DD77AFeCbB9447CaacA25CB23E1AcA5,3,0x13Ad51ed4F1B7e9Dc168d8a00cB3f4dDD85EfA60,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0x64B4C1e27B03E90060cd766F9D2f5eC9106BF10c,3,0x463913D3a3D3D291667D53B8325c598Eb88D3B0e,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x3554be2d73C626035F26F36327379DE73de92027,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xb99D1c4bb87266Fb13A423f8dF96812AC6b99520,18,9,300
0x04bD88455A0ECAFA30542910B7286BCf9A1A560C,3,0x326c33FD1113c1F29B35B4407F3d6312a8518431,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x97ff81667e201B428f9d3A8Ecb5770006e4B8cA5,3,0x1e591196AC8325167F3F49377144B6832c75ff65,0x4C657851d259898a4Fcaa31D8596759c65B1BED3,18,18,300
0x9ac8Be4A76037fbc7AfDc457EcF9F7171E57E483,3,0x463913D3a3D3D291667D53B8325c598Eb88D3B0e,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x7a0d8A47AfbBF5be18be30cbafe23aC56896AC4e,3,0x38e103732a03bC41d64fDc8aD39613d4b975Eed6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x6820F3e85D30c24451CE69Cd405dD5A3e64f15Ee,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xDB69ee512430c4bf7b268a9fD0ebA780706ca70b,18,18,300
0x14E0ABe3E51c0abF8b53313eF7f17fc97493daaF,3,0x3FdBe2e07D458793373479203e13801182Cab4f1,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x038AFF817981e98EBfBaDd11bA0452cf6B706CF1,3,0x3B6B5B34216A60Aa2D31dC0B3667552195F088Cb,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x2d0647278612181c6F5b0d21a2bfC16A7f835175,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xD29A313453f2BD3aDd399e03A9556c748934042A,18,9,300
0xf74d295f87D74c7d381dB0182dc3a7C6dc8BF990,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x898DA282680c81C78E51f418320189777fC1049a,18,18,300
0x88C36F2d26B51766C337bAA203f2d2348D27850F,3,0x5e26c0e8Ce5bDDf924B21744238d83dd39f33FC5,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x861A83b333349e5c8E2106f0b6179439A99f9091,3,0x5Fd71280b6385157b291b9962f22153FC9E79000,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x99d7Bf576321A66fe8FC50CD1B8DaE5C740b765B,3,0x3B475F6f2f41853706afc9Fa6a6b8C5dF1a2724c,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0xBa8ebD170B9980bFfdE40b05a4B77de41c9a9141,3,0xD5536c80191c624F6bFD5590A45b9E93B16DEA97,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0x02c9f67AF28Ac112F02d6edC48C75285CABFDbb8,3,0x29A872b5afA604E83445344F39301eb4055902D5,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xaf60B7B9690aF72C6449ba33ed18feE6A085a456,3,0x6C3b30751e76C68FCd241106e266794b2eF7D21c,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xF782cd5748BfC21d30b03174BB3E30FDd111a897,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x9623063377AD1B27544C965cCd7342f7EA7e88C7,18,18,300
0xEa8bb7E1D4Fdc876C1c1B87e263aa1Bf7C62102F,3,0x6d08A0232CA45886793E79011FD89219ea5849E7,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,4,18,300
0x32F977A28068e5a3484085574696b00a4CB3A881,3,0x51528496e709bbCf643c53B1d914034c31dDCDeF,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x24d125A3c89fDF7024Bea2Cf4CA1932E366f1AB6,3,0x31C91D8Fb96BfF40955DD2dbc909B36E8b104Dde,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,18,18,300
0xa1196E11097b9876b28FB918683CAe57499d2A2b,3,0x17FC002b466eEc40DaE837Fc4bE5c67993ddBd6F,0x31C91D8Fb96BfF40955DD2dbc909B36E8b104Dde,18,18,300
0x200daD887cfB1a4d08e9e837883E3FcAeB0CC9a4,3,0x1E95A37Be8A17328fbf4b25b9ce3cE81e271BeB3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x41b1835f13cA4E2D7E85449F5d44F493439FF1d3,3,0x21112928f7aC3221464a66e17B511e6B33035656,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,9,6,300
0x2745Fd37625da6f492699016a4cE7dA7c698B22D,3,0x01F3f50571ec8b1A2C97744270506E0629fFf448,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x32a1453af3DCcA0d6beeC4d424345706155ba80c,3,0x5BbbC5e3D23E470ccA6Be4387F43f8c45fa0143d,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xFe1ae1c9d5C81e8145841952DBafb3616aCf266e,3,0x24bd4f657f33F43f7E3f20e9955ccFA89Ca482d0,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0xcCa331b696f88D6C1f5fb196A2B13368EC6466cF,3,0x5092A767a831Ff58cc222110035aCdcE0dcec0a6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xe12B5F5Af6264354620CEB0EAaBa6b761aA35A11,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xb651c1E4d7067Cca271FC5682bF431F158aE3f9F,18,9,300
0x78fCeF5E976bEE134C11A1b21cb67FdF5416FFF3,3,0x2fC1EA5A0378B1426008aed041ddd02a69210531,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,18,18,300
0x099e13A6919A64d9247caAf28b22Fd0fc37182e0,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x9F06088b6A577CE911dF26a2B21c207a11957d85,18,18,300
0xD8c901Ca0C00a67E8C27412dA06e0dDc65864fEE,3,0x61e807Ad938b2fDa7ea425C71cef96059c0a7319,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0xF82B6B91b09aD4d60604c8800B6ab039184F6694,3,0x6E6cbD129442A38a301ec846522CD60C0E2bBb30,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x461B90741177E8a158d39a0cCaBeb8b00D50A1ca,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xE6FA7c65cc9ddc90C58AA4CAa0e768FccD5BA44e,18,18,300
0x605e180B816Ea4b1D0E3979c8984f346744450fB,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x9D0C79b0F93F58878AFcD317E11993801d35cF50,18,9,300
0x40648e54Aa189E73763c461ebf5C77772b22d18d,3,0x31C91D8Fb96BfF40955DD2dbc909B36E8b104Dde,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0xd77B1174eC188e9B66fB283943F75c0955798faa,3,0x6f258214a9a2507f279a1cD33052FCA53EbB6f5F,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x3dED6aB4f0c27d096f23d2CC35D86b4b3024C973,3,0x602Eb0D99A5e3e76D1510372C4d2020e12EaEa8a,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,9,6,300
0x7adFBBCc90a61c6b55D767EC3fc0cAE2417Ed3ca,3,0x7e02901Bb03151C994f5027008bF58cDb5c744e6,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0x87a3cBe458111642ab89C1b3ED464e4170003F76,3,0x21db039DAdcBE6d17810957BCAd8C1fe3527C804,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0x1A29774791bC03Df0aF396D63619211d5bEBa8F5,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xfb1f65955E168e0eF500b170EEd4A4EFEB99ae32,18,18,300
0x47c4Cf782bF5f4E6E13248857b3Ba4FB23360B97,3,0x8616E8EA83f048ab9A5eC513c9412Dd2993bcE3F,0xDb298285FE4C5410B05390cA80e8Fbe9DE1F259B,18,18,300
0x3c024696DC4828400F9aC8f85c3149941fE82077,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xb614BcBa85987B09F7f4D99a8315eaEa694c469b,18,18,300
0x04aC8572E2150B6dF5Be7Fabfe11c087B281A41B,3,0x326c33FD1113c1F29B35B4407F3d6312a8518431,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x7Cba736B25c2bE37B0681306Bba253aAD1c8E080,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xC849837037F448Cce1d3599eF08D49C9C54C45D8,18,18,300
0x46DAD3e62E0A7B7F145ba60C532141eB0aee3d6a,3,0x73eD68B834e44096eB4beA6eDeAD038c945722F1,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x5D4489aF75c0Ed4A66ae269b56d0e3988685807c,3,0xfb0678e40154F79b252c8296E597a38d522206dE,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0x718CCCa5E9591148CA10B7204aa44Fbc834bDF5f,3,0x6EC21af0c8D69aa30aE3a23aAC0D1C86b9C23397,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x048612bB80f64CFa4a8427676Aa09602bD1Fc763,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x982239D38Af50B0168dA33346d85Fb12929c4c07,18,18,300
0xB965751A560A66BB79F1809b3bE7A94179c32CEA,3,0x567a0d5394c001fcBB42Fd09C1c67b281666686E,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x9728B23cE0ad057F87B470caE26bC050ACAc3F3E,3,0xB55138AfCfF032D926A2B98238a86C784C82444B,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0xEC351BECa8396E75070E33feFc99096Af43C239e,3,0xb95fF1fB9c87a15E0916789A265872BEa2F7ED4B,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0x5548B246D6a28ab9E8c71A147E0e85c1D7052E74,3,0x16a96a31d0eC1092A408eA63186E119cBCa3a413,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xDc319ccF352DD96BdB0c07174855A67619C5284e,3,0x719E52c54B1a043a03d060e9ACD1167388DaeCA5,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x64D75b938f3da3F81e9f02Bb34782894380d821d,3,0x112821477b0962D511C26fd733e5De330219EE85,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x6bFaDd64621C4b3216A43A0F37fC6f4168a188Fc,3,0x10225f4215970372171EEFb52CfCAcD771A83Bee,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x2dC5f526816a8974a309B2D25E87af9B882013D7,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xA52737E6868c4E03295b50A4bC8d08dE9B6c7b19,18,18,300
0x514AFa9E0E9Cf524Db5954A93a0F05AB8Aff268a,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xB33B3048e9bEDCe113D7E0DB8B8e9A173f94437f,18,18,300
0xC0F4860A587a465172512DfD67bff4A211369603,3,0x02d40F068b7ed97dCAaEaACF3f7ed8887df65570,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x55d71BF3bE116e402ADcaE5aA841C4Ae3bB43640,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x8dd4aa0668C838263057F05D0571672867C04464,18,18,300
0xfac202100B93F5EC599fe41fdeEACC56f2E58507,3,0x89a8840Bb370Ad752F2ED58A03bf9D5BDAB2b464,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x3516B184ca4878B745904f818B7CcdFE44F9a557,3,0x431402e8b9dE9aa016C743880e04E517074D8cEC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0xC7028c8B48BdF683B4Dda87442e2EfB509712f36,3,0xE7650d70f6273948B52F3b582d92E6349B032424,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x5c61c82ab450c1BF9F7fb94ca6a48A7417348DAF,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xCb6460D56825ddC12229C7a7D94B6b26a9f9C867,18,18,300
0xb18bacB3AbC06D1D30982f83962B9aE51c6c879B,3,0x4d6c8f6AB59835183Bc0100BC819A3F8691691f8,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0x9A84FD0A6a26bfad0c6592FBcd983bdB36e38AB4,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xCb6460D56825ddC12229C7a7D94B6b26a9f9C867,18,18,300
0xB94A35Cf04c1A87d45B4Caf16634081D7BF8fA3a,3,0x51Bb7EE472E9D6bA357f69C5951fc1d7D05F7Dbe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x64661B5Ece306BE9A0194f5D3F2F739e9C951CeD,3,0x417a1aFD44250314BffB11ff68E989775e990ab6,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0xA2AdD86B090cDEDe099117deA2EAcB104C041dB5,3,0x417a1aFD44250314BffB11ff68E989775e990ab6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xF14cbEcb88e90DB77a70a552FA67DBE52Ae55D2F,3,0x289ba1701C2F088cf0faf8B3705246331cB8A839,0xf97f4df75117a78c1A5a0DBb814Af92458539FB4,18,18,300
0xCaC678D11bf2357e4cdB088Df2644ED47d1B2658,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xBe09d76Ab090e30274468B0A0883CC79CAFF8175,18,9,300
0x765B1Be2a8314C759A44f78476d617893D8f7149,3,0xBe09d76Ab090e30274468B0A0883CC79CAFF8175,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,9,6,300
0xA1F1bf3aaBfe65d19630174bF6D5E391dd4Bc3ED,3,0x4EBCaf94Bf75991bB1bB10763d202D26d26266D4,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x595734127b249Fc6AA709bF499a2c2f952158d61,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x982239D38Af50B0168dA33346d85Fb12929c4c07,18,18,300
0x9eEC4a102f8980eBF73C47Aebdb6397082D5B791,3,0x43FAbC45Cb99BDd33b1e74F534009D45a062EdFF,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xa6f1C52807B196435a0d2c923E6A69105Fa06E88,3,0x3A2dac606a5384E13A1aa7396335C24a6dBFa1A4,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0xb51d167001687B93Df7b44e0969BBbE2B7a59C8f,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x8d03Ce57437950b4c44308767C31e3D9440dD99e,18,9,300
0x616a54e8daE60081038ac008e6D5B20651D3AbAf,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xB329a0c0A39dc576ca2354759a05B4D46D02d61E,18,9,300
0x04fb71c775f7e5Fe97006b590fbe8D633B1a5897,3,0x5DB7b150c5F38c5F5db11dCBDB885028fcC51D68,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x9c154e2317C9087C9b5C87590Cf286754D36DB73,3,0x74440B4cA503c0Bc57cD6e626e1D5C989248Be92,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xc1624aEAc674C00FCA69075AeA37Dfc267fDff5c,3,0x9DDb5c297265b0FfA9a7A483A8Bb39103c7009ce,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0x8e86B1A89211347C5B0dDaEDfdc7e7a1B4454DbA,3,0x4E5Bd255F333B850978Db7e40963670BB1FF5848,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x1399ECe3F4398fb530580fb491a14c5249325944,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xF10ab6FBF6b06D5afb595E350723dc9e6AC21577,18,18,300
0xc20159Eb850Dc7a0CCa8F3abd253AcC50099F285,3,0x6Ba53800BB0BC5c0665FEFC52B20d6882d509637,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xb0b9F87ae097835dB1a2B257fE1f041E8b55F1e8,3,0x982239D38Af50B0168dA33346d85Fb12929c4c07,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0xBADffbb6D132E4FF349793976e4E52b28a9Ac8d7,3,0x2Bc64d868D3188b03E22425a8aF5Ed98C8018d65,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,9,18,300
0xCcbfD89505b4F8Ce03B3d931DfC979De55038C90,3,0x27D8De4c30ffDE34e982482AE504fC7F23061f61,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xAEb41e3AeAd13B331151d2225A756F5D0E6dAe5f,3,0x5DB7b150c5F38c5F5db11dCBDB885028fcC51D68,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xFAE83053180A72924e6f719b694cE84a5fa38bAA,3,0x5DB7b150c5F38c5F5db11dCBDB885028fcC51D68,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0xdDbbb47487DA193343d83fc56b710D8c60B83C18,3,0x5DB7b150c5F38c5F5db11dCBDB885028fcC51D68,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x3f6bb86EE901a4F33D02352BebB9012F45fE391E,3,0x7F465507f058e17Ad21623927a120ac05CA32741,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xF104bCCbd9fA7F72caC1274C1360C46Aa57D03a2,3,0xd4d42F0b6DEF4CE0383636770eF773390d85c61A,0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,18,18,300
0x8f50B3B0108Ee5B302303e683F1e34b845f35B1b,3,0x1A0234EB7F802804BEd054aFCFD95b3AfFc36deC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0xFAcE98e59Bce3b16d11DD78b6BdFe13499B208b5,3,0xFa7F8980b0f1E64A2062791cc3b0871572f1F7f0,0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,18,18,300
0x49E28EF1926c58C804bc1A6f6D8ad38F03Df9Dd7,3,0x431402e8b9dE9aa016C743880e04E517074D8cEC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x439618bb8e5D7Fe8Ae526D2da322CcB79b8BfE6B,3,0x5429706887FCb58a595677B73E9B0441C25d993D,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,18,6,300
0xAF13c6dC7dB584b2c3f78e6CCfb31B2f757Ba9C4,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xf19729a886706367411cde8817432E17BAbF0FCf,18,18,300
0x408a9D4C6e385Ae2e3f4DD908e5EA8665B5832c3,3,0x55Da608c57445e7824D53493A04Bd80Aa58097E7,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xefC1bEc8Dfcb7C80518f73C3a957F91DEb4313F2,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xEFb88872B30D8C7E5e1c7Edd7B6586562B6eB04a,18,18,300
0x7A7b89cA5123918C699fFACf382F526e30585d4E,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFD679E21d32c4682E7A5386e5c382E5fC85f5E8f,18,18,300
0x787fB172BDaD35d37673F45824d12c2548484C25,3,0x20975E205424a5c2ec320C6dEc49eFe34D92ab13,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0x218D89eEA599484F654ED5816D94a2335b987b41,3,0xdb0C6fC9E01cD95eb1d3bbAe6689962De489cD7B,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x03344b394cCdB3C36DDd134F4962d2fA97e3e714,3,0x0D111e482146fE9aC9cA3A65D92E65610BBC1Ba6,0x5575552988A3A80504bBaeB1311674fCFd40aD4B,18,18,300
0x0C9426e80Cf816A146d47309Ca58575d16490532,3,0x8FAf49496A4E14F530fcDcf860C3B864A7a3ABd9,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0xdAcDCb861214ee2dA12CE07110C1f3cf08EFc963,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xcc6F9c7bB369c1d6Ec08A88AfEbE02F2cEb8D7Ed,18,9,300
0x2f5a2B0069c36FB67DaF5D5dA42bEc23b0f51d4A,3,0x539bdE0d7Dbd336b79148AA742883198BBF60342,0x982239D38Af50B0168dA33346d85Fb12929c4c07,18,18,300
0x82271F1E3f8aF6c4FfEd10F4a529400a2c26c397,3,0xe4DDDfe67E7164b0FE14E218d80dC4C08eDC01cB,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
0x4D455eb49B4d99471071Dd4b177DE8534f390fbd,3,0x6740Acb82ac5C63A7ad2397ee1faed7c788F5f8c,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,18,300
0xe0D396d89A8e607ff9bfB71751d10aEc1f859A0a,3,0x2404572eaA937c5A64C84Ee597fAAe4C13823782,0x5c659415dC46D67d7fcF5E0F01a3b46d268Cb3e8,18,18,300
0x026657fCb354f4B318453145466BE525aEb00815,3,0x2404572eaA937c5A64C84Ee597fAAe4C13823782,0xBe09d76Ab090e30274468B0A0883CC79CAFF8175,18,9,300
0x5A4526db94FB642915F12F7643823734B6676a86,3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xB261104A83887aE92392Fb5CE5899fCFe5481456,18,18,300
0x920A2f71e544Dd4984a62aFE2BD34e7863b3F0b1,3,0x73eD68B834e44096eB4beA6eDeAD038c945722F1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,18,6,300
